Click,Swipe,Scroll,Input,Timestamps,Trip Type,Screen Time(min),Device Info,OS,App Version,Customer ID
17,14,7,9,2024-03-15 14:27:44.057124,long exploration journey,28,Moto Z series,Android,['7.0.57'],+91 9841894081
16,12,8,8,2024-03-15 14:27:47.909615,long exploration journey,25,iPhone 15 Pro Max,IOS,['7.0.57'],+91 7436490472
17,14,8,9,2024-03-15 14:27:52.032384,long exploration journey,28,OnePlus 10,Android,['7.0.60'],+91 8481940130
4,2,1,2,2024-03-15 14:27:59.610072,single feature journey,10,OnePlus One,Android,['7.0.03'],+91 9078276132
4,2,2,2,2024-03-15 14:28:15.027702,single feature journey,6,Pixel 8,Android,['6.0.04'],+91 7509971497
9,2,2,3,2024-03-15 14:28:35.820065,shopping journey,12,Galaxy S10,Android,['7.0.03'],+91 9062657621
8,2,4,4,2024-03-15 14:28:45.337991,shopping journey,13,Galaxy Note10,Android,['7.0.60'],+91 8125600941
8,5,5,2,2024-03-15 14:29:16.638964,shopping journey,12,Pixel XL,Android,['7.0.60'],+91 8241459724
17,15,7,6,2024-03-15 14:29:31.210942,long exploration journey,30,Galaxy S6,Android,['6.0.04'],+91 8515487386
18,10,8,7,2024-03-15 14:29:33.263553,long exploration journey,25,Lenovo K series,Android,['7.0.25'],+91 7577787476
13,10,5,6,2024-03-15 14:29:48.659192,entertainment journey,13,OnePlus 6/6T,Android,['6.0.48'],+91 8111150120
5,2,2,2,2024-03-15 14:29:57.444011,single feature journey,10,Galaxy S10,Android,['7.0.25'],+91 7383980577
8,4,2,5,2024-03-15 14:30:21.729035,shopping journey,13,Moto X series,Android,['7.0.60'],+91 9716440228
5,1,2,1,2024-03-15 14:30:23.769707,single feature journey,2,iPhone SE (2nd generation),IOS,['7.0.25'],+91 9988948443
9,4,5,3,2024-03-15 14:30:25.276437,mixed usage,14,Asus ZenFone series,Android,['7.0.25'],+91 7951657908
15,12,7,5,2024-03-15 14:30:25.880619,long exploration journey,28,HTC Desire series,Android,['7.0.25'],+91 7287882450
4,2,1,2,2024-03-15 14:30:42.740545,single feature journey,5,Galaxy Note5,Android,['7.0.47'],+91 9364685910
10,2,5,4,2024-03-15 14:31:00.476136,mixed usage,16,HTC Desire series,Android,['7.0.57'],+91 8775301202
19,15,5,7,2024-03-15 14:31:13.865505,long exploration journey,29,Pixel,Android,['6.0.11'],+91 9319322021
9,2,3,3,2024-03-15 14:31:17.686113,shopping journey,11,Galaxy J series,Android,['7.0.60'],+91 8157216700
9,4,4,2,2024-03-15 14:31:19.380393,shopping journey,13,Poco series,Android,['7.0.57'],+91 9444220948
19,13,6,10,2024-03-15 14:31:22.539240,long exploration journey,28,Lenovo K series,Android,['7.0.03'],+91 9390442811
3,2,1,1,2024-03-15 14:31:51.473346,single feature journey,9,HTC One series,Android,['7.0.25'],+91 7443484683
4,1,2,2,2024-03-15 14:32:36.233531,single feature journey,10,Pixel 6 Pro,Android,['7.0.47'],+91 7649254201
17,15,8,8,2024-03-15 14:32:51.259192,long exploration journey,27,iPhone 5C,IOS,['7.0.60'],+91 8958595309
19,10,5,6,2024-03-15 14:32:54.650398,long exploration journey,25,Asus ZenFone series,Android,['7.0.25'],+91 9064824721
10,3,4,4,2024-03-15 14:33:36.567275,shopping journey,13,Asus ZenFone series,Android,['7.0.47'],+91 7745532651
8,3,2,2,2024-03-15 14:33:44.386969,mixed usage,7,Redmi series,Android,['7.0.03'],+91 9371330917
7,3,2,3,2024-03-15 14:34:07.848803,mixed usage,20,iPhone 14 Pro Max,IOS,['7.0.47'],+91 9807177703
15,14,6,7,2024-03-15 14:34:09.358179,long exploration journey,29,LG Q series,Android,['7.0.60'],+91 7517959494
5,2,1,2,2024-03-15 14:34:39.043620,single feature journey,9,Pixel XL,Android,['7.0.57'],+91 9642490308
3,2,1,2,2024-03-15 14:34:44.153089,single feature journey,5,iPhone 15 Pro,IOS,['7.0.57'],+91 8079273209
4,2,2,2,2024-03-15 14:35:02.268978,single feature journey,10,iPhone 11,IOS,['7.0.47'],+91 9177008330
17,13,5,8,2024-03-15 14:35:17.705863,long exploration journey,29,Sony Xperia series,Android,['7.0.60'],+91 7073640608
3,2,2,1,2024-03-15 14:35:39.075247,single feature journey,9,Galaxy M series,Android,['7.0.57'],+91 9639310918
4,2,0,1,2024-03-15 14:35:48.401609,simple recharge journey,3,Galaxy S21,Android,['7.0.01'],+91 8733167949
11,8,2,7,2024-03-15 14:35:48.658653,entertainment journey,13,Pixel 8 Pro,Android,['7.0.57'],+91 9872503393
4,3,3,4,2024-03-15 14:35:51.118571,news consumption journey,7,Galaxy S9,Android,['6.0.48'],+91 8452034788
13,6,4,9,2024-03-15 14:35:52.705341,entertainment journey,17,Galaxy A series,Android,['7.0.47'],+91 8684681916
4,2,0,1,2024-03-15 14:35:55.968925,simple recharge journey,3,Asus ZenFone series,Android,['7.0.60'],+91 7704300648
4,4,5,5,2024-03-15 14:36:03.102922,news consumption journey,8,Pixel 7,Android,['6.0.48'],+91 7421647477
3,3,4,4,2024-03-15 14:36:34.720652,news consumption journey,5,Galaxy Note20,Android,['5.0.28'],+91 8197782464
5,2,1,2,2024-03-15 14:36:44.858015,simple recharge journey,3,Galaxy Note20,Android,['6.0.11'],+91 8288548601
17,10,6,5,2024-03-15 14:37:26.221217,long exploration journey,30,Lenovo K series,Android,['6.0.11'],+91 7530853648
10,5,4,7,2024-03-15 14:37:27.141526,entertainment journey,14,OnePlus 7/7 Pro/7T/7T Pro,Android,['7.0.03'],+91 9298974909
19,15,10,9,2024-03-15 14:37:57.518669,long exploration journey,26,OnePlus 7/7 Pro/7T/7T Pro,Android,['7.0.60'],+91 9136135600
3,1,2,1,2024-03-15 14:38:35.751673,single feature journey,2,OnePlus 9/9 Pro,Android,['7.0.57'],+91 9633169922
19,13,9,5,2024-03-15 14:39:12.543549,long exploration journey,29,Pixel 8,Android,['7.0.47'],+91 8276804618
6,2,5,3,2024-03-15 14:39:24.950993,mixed usage,5,Pixel 2 XL,Android,['7.0.60'],+91 7837212450
8,5,5,3,2024-03-15 14:39:33.074784,shopping journey,13,LG G series,Android,['5.0.28'],+91 9966863497
5,3,3,5,2024-03-15 14:39:48.365332,news consumption journey,7,Pixel 4,Android,['7.0.01'],+91 8387151540
15,12,7,10,2024-03-15 14:39:53.544181,long exploration journey,28,Pixel 4 XL,Android,['7.0.57'],+91 7480680435
18,15,9,8,2024-03-15 14:39:59.947899,long exploration journey,27,iPhone XS Max,IOS,['7.0.01'],+91 7114417879
5,1,1,2,2024-03-15 14:40:02.996282,single feature journey,7,OnePlus 9/9 Pro,Android,['6.0.48'],+91 9311278748
3,2,2,1,2024-03-15 14:40:04.475765,single feature journey,2,iPhone 13 Mini,IOS,['7.0.25'],+91 9215663826
18,15,7,8,2024-03-15 14:40:04.671771,long exploration journey,28,iPhone 14 plus,IOS,['7.0.57'],+91 7083552881
20,11,10,8,2024-03-15 14:40:16.977711,long exploration journey,28,Pixel 2 XL,Android,['6.0.48'],+91 8012275216
15,12,8,8,2024-03-15 14:40:18.381385,long exploration journey,29,Pixel,Android,['7.0.47'],+91 8220214990
15,14,8,8,2024-03-15 14:40:32.892880,long exploration journey,25,Galaxy A series,Android,['6.0.48'],+91 7591066285
17,13,8,7,2024-03-15 14:40:34.577621,long exploration journey,25,OnePlus 9/9 Pro,Android,['7.0.01'],+91 9326731040
4,1,2,2,2024-03-15 14:40:59.809510,single feature journey,10,Pixel 3a XL,Android,['7.0.57'],+91 8552220610
4,1,2,2,2024-03-15 14:41:25.336557,single feature journey,9,OnePlus 10 Pro,Android,['7.0.47'],+91 7344975642
5,2,2,1,2024-03-15 14:41:54.897830,single feature journey,10,Galaxy S24,Android,['7.0.60'],+91 7587840167
3,2,2,2,2024-03-15 14:41:55.890621,single feature journey,4,Pixel 6 Pro,Android,['7.0.60'],+91 7275234790
5,1,1,2,2024-03-15 14:42:42.862008,single feature journey,9,Galaxy S22,Android,['7.0.57'],+91 8079150068
3,2,2,1,2024-03-15 14:42:50.588509,single feature journey,8,iPhone 7 Plus,IOS,['7.0.25'],+91 9736763424
5,3,3,3,2024-03-15 14:43:05.957847,mixed usage,5,Pixel 4,Android,['7.0.25'],+91 9562795661
3,1,2,1,2024-03-15 14:43:30.142974,single feature journey,4,Pixel 3a XL,Android,['7.0.60'],+91 8372081662
10,2,4,4,2024-03-15 14:44:19.755947,shopping journey,12,Pixel 6 Pro,Android,['5.0.28'],+91 8465959275
4,1,1,1,2024-03-15 14:44:37.586419,single feature journey,3,HTC Desire series,Android,['7.0.60'],+91 8910665929
18,11,8,10,2024-03-15 14:44:56.034168,long exploration journey,26,OnePlus 8/8 Pro/8T,Android,['7.0.60'],+91 8909965290
3,5,5,3,2024-03-15 14:45:10.086993,news consumption journey,10,OnePlus 7/7 Pro/7T/7T Pro,Android,['6.0.48'],+91 8977983704
9,3,5,4,2024-03-15 14:45:10.670300,shopping journey,10,iPhone 13 Mini,IOS,['6.0.04'],+91 9375486255
8,5,3,4,2024-03-15 14:45:13.826902,mixed usage,18,iPhone 15 plus,IOS,['7.0.25'],+91 8945532893
16,13,7,8,2024-03-15 14:45:20.233028,long exploration journey,27,iPhone 8,IOS,['5.0.28'],+91 8752201932
18,11,7,10,2024-03-15 14:45:27.466178,long exploration journey,26,Galaxy S6,Android,['7.0.60'],+91 7016998068
8,5,5,4,2024-03-15 14:45:32.405153,mixed usage,6,Galaxy S22,Android,['7.0.47'],+91 9065323837
5,2,1,2,2024-03-15 14:45:36.836323,single feature journey,3,Pixel 4a 5G,Android,['6.0.04'],+91 8895833978
16,15,7,9,2024-03-15 14:46:02.784322,long exploration journey,25,OnePlus 6/6T,Android,['6.0.48'],+91 8591539168
4,5,2,2,2024-03-15 14:46:27.424998,news consumption journey,8,Asus ZenFone series,Android,['7.0.01'],+91 9695935538
15,10,5,10,2024-03-15 14:46:34.358108,entertainment journey,17,HTC Desire series,Android,['7.0.57'],+91 9095743610
9,3,5,3,2024-03-15 14:46:37.828261,mixed usage,13,Motorola Moto series,Android,['7.0.57'],+91 9539978462
3,1,2,2,2024-03-15 14:47:23.280207,single feature journey,5,Moto X series,Android,['7.0.60'],+91 8933783275
5,1,2,1,2024-03-15 14:47:26.106844,single feature journey,10,P series,Android,['6.0.04'],+91 8716524572
4,1,2,1,2024-03-15 14:47:26.843040,single feature journey,8,Galaxy S22,Android,['7.0.60'],+91 9544318607
15,12,8,8,2024-03-15 14:47:32.245084,long exploration journey,27,OnePlus 5/5T,Android,['7.0.57'],+91 8376728583
5,2,4,5,2024-03-15 14:48:16.794347,mixed usage,16,Honor series,Android,['7.0.57'],+91 9669205422
10,3,3,5,2024-03-15 14:48:28.138016,mixed usage,17,Galaxy Note8,Android,['7.0.60'],+91 9852273786
3,2,2,2,2024-03-15 14:48:38.322983,single feature journey,3,OnePlus 10,Android,['7.0.03'],+91 9270833843
5,1,1,2,2024-03-15 14:49:05.567547,single feature journey,3,Lenovo Z series,Android,['7.0.57'],+91 8394202888
3,1,1,1,2024-03-15 14:49:14.511060,single feature journey,5,OnePlus 3/3T,Android,['7.0.03'],+91 9396359349
16,10,8,6,2024-03-15 14:49:25.253849,long exploration journey,30,iPhone 6,IOS,['7.0.60'],+91 8508658288
13,7,2,10,2024-03-15 14:49:48.220100,entertainment journey,20,Pixel XL,Android,['7.0.25'],+91 7045695469
20,14,5,10,2024-03-15 14:50:03.799371,long exploration journey,27,Pixel 2,Android,['7.0.57'],+91 7671887438
6,5,3,5,2024-03-15 14:50:03.833795,mixed usage,11,OnePlus 5/5T,Android,['7.0.25'],+91 9142091485
8,3,4,3,2024-03-15 14:50:14.791801,shopping journey,15,OnePlus One,Android,['6.0.48'],+91 8377136013
5,2,2,2,2024-03-15 14:50:41.006537,single feature journey,8,Mate series,Android,['7.0.03'],+91 8283788491
12,7,3,6,2024-03-15 14:50:43.349130,entertainment journey,13,Moto G series,Android,['7.0.57'],+91 9827955727
3,1,1,1,2024-03-15 14:51:01.189897,single feature journey,5,Galaxy S21,Android,['7.0.57'],+91 8808973925
3,1,2,2,2024-03-15 14:51:08.516922,single feature journey,9,iPhone 6S Plus,IOS,['7.0.60'],+91 8298700559
4,2,2,1,2024-03-15 14:51:12.925359,single feature journey,7,Pixel,Android,['7.0.01'],+91 8894969331
5,2,5,3,2024-03-15 14:51:15.151188,news consumption journey,9,iPhone 13 Pro,IOS,['7.0.60'],+91 8196119510
15,10,5,7,2024-03-15 14:52:07.648034,entertainment journey,10,Pixel 3a XL,Android,['6.0.48'],+91 7858480463
4,2,1,1,2024-03-15 14:52:10.057424,simple recharge journey,3,LG Q series,Android,['7.0.57'],+91 7113718298
19,10,5,8,2024-03-15 14:52:52.661592,long exploration journey,30,Nokia 6,Android,['7.0.25'],+91 7262750838
10,6,3,5,2024-03-15 14:53:25.743277,entertainment journey,10,OnePlus 12,Android,['7.0.60'],+91 7357825653
19,14,10,10,2024-03-15 14:53:28.132663,long exploration journey,27,Galaxy Note20,Android,['7.0.47'],+91 7875404153
4,1,2,1,2024-03-15 14:53:28.480572,single feature journey,7,OnePlus One,Android,['7.0.57'],+91 9468175969
18,13,8,9,2024-03-15 14:53:34.843855,long exploration journey,28,OnePlus 10 Pro,Android,['7.0.60'],+91 9922527990
5,4,2,4,2024-03-15 14:53:37.041013,news consumption journey,8,HTC Desire series,Android,['7.0.57'],+91 9068933197
9,3,3,3,2024-03-15 14:53:46.114176,mixed usage,11,Galaxy S8,Android,['7.0.47'],+91 9941358073
8,2,3,5,2024-03-15 14:53:55.037637,mixed usage,8,Pixel XL,Android,['7.0.57'],+91 8565377706
4,1,1,2,2024-03-15 14:54:09.126372,simple recharge journey,3,OnePlus 9/9 Pro,Android,['7.0.01'],+91 8569281901
10,5,2,3,2024-03-15 14:54:31.635685,mixed usage,20,Pixel 3,Android,['7.0.03'],+91 9417413470
10,4,4,5,2024-03-15 14:54:34.693832,shopping journey,11,Moto G series,Android,['7.0.47'],+91 7032746175
12,5,3,10,2024-03-15 14:55:03.417300,entertainment journey,18,LG Q series,Android,['7.0.03'],+91 8651991199
15,15,7,9,2024-03-15 14:55:12.811530,long exploration journey,28,Pixel 4a,Android,['7.0.47'],+91 7809206143
3,1,1,2,2024-03-15 14:55:19.788919,single feature journey,7,iPhone 15 plus,IOS,['7.0.01'],+91 7433154240
5,1,1,1,2024-03-15 14:55:32.413334,simple recharge journey,2,OnePlus 11,Android,['7.0.60'],+91 7954642130
18,15,10,7,2024-03-15 14:56:25.626728,long exploration journey,30,Pixel 4 XL,Android,['7.0.60'],+91 8934889024
16,15,9,9,2024-03-15 14:56:29.793296,long exploration journey,25,Pixel 4,Android,['7.0.57'],+91 8041414331
8,5,3,2,2024-03-15 14:56:32.400607,mixed usage,11,Pixel 3a,Android,['6.0.04'],+91 9075807542
5,5,3,5,2024-03-15 14:56:40.751660,shopping journey,10,Galaxy S22,Android,['7.0.47'],+91 8001552620
5,2,1,1,2024-03-15 14:57:32.413893,single feature journey,5,OnePlus One,Android,['7.0.60'],+91 7052431860
4,1,2,2,2024-03-15 14:57:43.824608,single feature journey,5,iPhone 11 Pro Max,IOS,['7.0.01'],+91 9520702484
4,2,2,1,2024-03-15 14:57:51.889414,single feature journey,2,Honor series,Android,['7.0.60'],+91 8896308380
5,4,4,2,2024-03-15 14:57:54.443868,news consumption journey,9,Mi series,Android,['5.0.28'],+91 7433476891
6,3,2,4,2024-03-15 14:57:55.951783,shopping journey,11,Asus ZenFone series,Android,['7.0.57'],+91 7680165328
8,5,3,2,2024-03-15 14:58:12.714625,shopping journey,11,Pixel 3a,Android,['7.0.60'],+91 9769307204
6,5,3,4,2024-03-15 14:58:32.640602,shopping journey,10,OnePlus 2,Android,['7.0.57'],+91 7124377961
18,11,7,9,2024-03-15 14:58:37.639236,long exploration journey,30,Redmi series,Android,['7.0.47'],+91 8507258226
4,5,4,3,2024-03-15 14:58:42.589898,news consumption journey,5,Pixel 3a,Android,['7.0.57'],+91 9934202553
8,4,5,4,2024-03-15 14:58:50.626538,mixed usage,16,HTC Desire series,Android,['7.0.57'],+91 8806763429
6,4,3,2,2024-03-15 14:58:57.684023,shopping journey,10,Pixel 4 XL,Android,['7.0.25'],+91 7059314286
4,1,1,2,2024-03-15 14:59:04.961482,single feature journey,9,Galaxy Note10,Android,['6.0.04'],+91 8762461476
4,2,2,1,2024-03-15 14:59:54.796055,single feature journey,2,P series,Android,['7.0.57'],+91 8798252241
15,14,8,6,2024-03-15 15:00:14.362807,long exploration journey,30,Pixel 3 XL,Android,['7.0.57'],+91 8260475689
19,10,5,8,2024-03-15 15:00:24.050021,long exploration journey,26,Pixel 7 Pro,Android,['7.0.47'],+91 8155639607
17,15,8,5,2024-03-15 15:00:50.446635,long exploration journey,28,Pixel 3 XL,Android,['7.0.25'],+91 8277906017
3,2,2,1,2024-03-15 15:00:53.230968,single feature journey,10,OnePlus 2,Android,['5.0.28'],+91 8566962135
4,1,2,1,2024-03-15 15:01:08.347188,single feature journey,3,Galaxy S7,Android,['7.0.60'],+91 8415762500
15,15,5,8,2024-03-15 15:01:19.402860,long exploration journey,26,Pixel XL,Android,['7.0.57'],+91 7728238410
3,3,4,3,2024-03-15 15:01:29.415980,news consumption journey,8,OnePlus 9/9 Pro,Android,['7.0.25'],+91 9829710583
8,5,3,4,2024-03-15 15:01:34.728378,mixed usage,9,iPhone 6 Plus,IOS,['6.0.11'],+91 9296024646
17,14,6,7,2024-03-15 15:01:40.978759,long exploration journey,30,iPhone 15 plus,IOS,['7.0.57'],+91 8922913816
7,5,2,4,2024-03-15 15:01:53.843740,mixed usage,9,Galaxy S22,Android,['7.0.57'],+91 7759313561
15,14,6,6,2024-03-15 15:02:42.673228,long exploration journey,29,Pixel 4a,Android,['7.0.47'],+91 8432027966
3,4,3,3,2024-03-15 15:02:42.951613,news consumption journey,5,iPhone XR,IOS,['7.0.57'],+91 9076713698
14,7,2,10,2024-03-15 15:02:43.513174,entertainment journey,18,OnePlus 5/5T,Android,['7.0.01'],+91 8883716697
5,2,2,2,2024-03-15 15:02:50.033333,single feature journey,9,Pixel 4 XL,Android,['5.0.28'],+91 8128166148
4,4,4,4,2024-03-15 15:02:55.589113,news consumption journey,9,Pixel 7,Android,['7.0.25'],+91 8758028412
10,3,5,5,2024-03-15 15:02:56.682685,shopping journey,15,Nokia 5,Android,['7.0.01'],+91 8839596699
6,3,5,2,2024-03-15 15:03:01.641483,mixed usage,17,Galaxy S24,Android,['6.0.48'],+91 7138140826
5,2,2,4,2024-03-15 15:03:18.778285,news consumption journey,5,Mate series,Android,['7.0.60'],+91 8976444254
13,10,3,7,2024-03-15 15:03:34.438270,entertainment journey,13,OnePlus 5/5T,Android,['7.0.57'],+91 8170083513
7,5,5,2,2024-03-15 15:03:37.833260,mixed usage,15,Galaxy S7,Android,['6.0.48'],+91 8740211377
16,13,8,8,2024-03-15 15:03:45.023415,long exploration journey,26,Pixel 7,Android,['7.0.60'],+91 7663239170
19,12,8,8,2024-03-15 15:03:58.105397,long exploration journey,28,Poco series,Android,['7.0.47'],+91 9196849021
7,3,3,5,2024-03-15 15:04:31.406696,mixed usage,16,Pixel 7 Pro,Android,['7.0.47'],+91 7466032209
3,2,1,1,2024-03-15 15:04:44.779054,single feature journey,10,iPhone 7,IOS,['7.0.60'],+91 8172013384
4,1,2,2,2024-03-15 15:05:27.361744,single feature journey,9,Nokia 7,Android,['7.0.60'],+91 7300449055
20,11,8,8,2024-03-15 15:06:16.014624,long exploration journey,28,Nokia 8,Android,['7.0.03'],+91 7963609721
19,11,9,7,2024-03-15 15:06:18.177918,long exploration journey,25,Lenovo K series,Android,['7.0.47'],+91 7390919595
3,1,1,1,2024-03-15 15:06:27.841339,single feature journey,4,Pixel 7,Android,['7.0.25'],+91 9839972657
5,3,4,2,2024-03-15 15:06:29.312740,shopping journey,12,Galaxy Note5,Android,['6.0.48'],+91 7802511405
5,5,2,5,2024-03-15 15:06:53.376014,news consumption journey,10,Pixel 4a 5G,Android,['7.0.57'],+91 9111836305
5,2,2,1,2024-03-15 15:06:54.303767,single feature journey,8,Pixel 3 XL,Android,['6.0.48'],+91 9580503108
5,4,2,2,2024-03-15 15:07:00.335598,shopping journey,12,HTC One series,Android,['7.0.03'],+91 8474426779
5,1,1,1,2024-03-15 15:07:05.698978,single feature journey,6,Galaxy Note10,Android,['6.0.04'],+91 9760309564
4,2,2,1,2024-03-15 15:07:10.226189,single feature journey,3,HTC Desire series,Android,['6.0.48'],+91 9004272206
8,5,3,2,2024-03-15 15:07:46.121316,shopping journey,14,Moto Z series,Android,['7.0.01'],+91 9203326962
4,2,1,1,2024-03-15 15:08:01.443865,single feature journey,6,OnePlus 11,Android,['7.0.57'],+91 7410760342
10,4,4,4,2024-03-15 15:08:17.867386,mixed usage,14,HTC One series,Android,['7.0.25'],+91 7671042406
5,5,3,5,2024-03-15 15:08:34.276989,shopping journey,13,Galaxy S20,Android,['7.0.47'],+91 8143431622
20,11,9,7,2024-03-15 15:08:37.275915,long exploration journey,26,Poco series,Android,['6.0.48'],+91 9657201513
5,2,2,2,2024-03-15 15:08:38.303365,single feature journey,9,Pixel 8,Android,['7.0.03'],+91 8043128417
5,1,2,2,2024-03-15 15:09:01.050531,single feature journey,2,Pixel 7 Pro,Android,['6.0.11'],+91 8480901651
10,3,2,5,2024-03-15 15:09:07.245111,mixed usage,7,Pixel 4a,Android,['7.0.57'],+91 8951309909
5,2,2,2,2024-03-15 15:09:33.322824,news consumption journey,5,iPhone XS Max,IOS,['7.0.57'],+91 8438667192
20,14,5,10,2024-03-15 15:09:38.387433,long exploration journey,28,Honor series,Android,['6.0.04'],+91 7643906490
9,2,5,2,2024-03-15 15:09:39.822459,mixed usage,9,Poco series,Android,['7.0.57'],+91 7872225442
16,12,9,7,2024-03-15 15:10:32.841918,long exploration journey,26,iPhone XS Max,IOS,['7.0.47'],+91 8853887745
7,5,2,4,2024-03-15 15:10:35.698529,mixed usage,10,iPhone 13 Pro,IOS,['7.0.57'],+91 8045773822
4,3,4,4,2024-03-15 15:10:36.479564,news consumption journey,6,Redmi series,Android,['7.0.60'],+91 7115431945
15,8,3,10,2024-03-15 15:10:38.721027,entertainment journey,17,Asus ZenFone series,Android,['7.0.60'],+91 8202704897
4,1,1,2,2024-03-15 15:10:43.687608,single feature journey,5,Poco series,Android,['7.0.57'],+91 8638405782
4,2,1,2,2024-03-15 15:11:25.770787,single feature journey,6,iPhone 6S Plus,IOS,['7.0.60'],+91 7772964743
5,5,5,2,2024-03-15 15:11:48.520619,shopping journey,11,Pixel 3,Android,['5.0.28'],+91 8697014759
4,2,2,2,2024-03-15 15:11:58.616362,single feature journey,3,Galaxy S8,Android,['7.0.47'],+91 9358072241
9,3,4,5,2024-03-15 15:12:04.738698,mixed usage,17,Motorola Moto series,Android,['7.0.25'],+91 9535803631
12,8,5,7,2024-03-15 15:12:23.442245,entertainment journey,16,Galaxy Note10,Android,['6.0.11'],+91 8669736453
10,4,3,5,2024-03-15 15:12:25.971093,mixed usage,16,P series,Android,['7.0.47'],+91 8469809642
3,2,1,1,2024-03-15 15:12:36.101722,single feature journey,9,Pixel,Android,['7.0.01'],+91 9939689378
6,5,4,3,2024-03-15 15:12:37.009633,shopping journey,12,Pixel 3a,Android,['6.0.48'],+91 9196995155
9,3,4,2,2024-03-15 15:13:38.140394,mixed usage,13,Nokia 7,Android,['7.0.60'],+91 9114300234
9,4,3,4,2024-03-15 15:13:43.148039,mixed usage,17,Pixel XL,Android,['7.0.57'],+91 8126187208
